ID	Old assigned taxonomy	New assigned taxonomy	Type of change
43382	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43382|t__SGB43382	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43382	From uSGB to kSGB
43386	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43386|t__SGB43386	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43386	From uSGB to kSGB
43390	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25356|s__GGB25356_SGB43390|t__SGB43390	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43390	From uSGB to kSGB
43397	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30377|s__GGB30377_SGB43397|t__SGB43397	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43397	From uSGB to kSGB
43399	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25355|s__GGB25355_SGB43399|t__SGB43399	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43399	From uSGB to kSGB
43400	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30379|s__GGB30379_SGB43400|t__SGB43400	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43400	From uSGB to kSGB
43403	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30381|s__GGB30381_SGB43403|t__SGB43403	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43403	From uSGB to kSGB
43404	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30381|s__GGB30381_SGB43404|t__SGB43404	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43404	From uSGB to kSGB
43407	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30384|s__GGB30384_SGB43407|t__SGB43407	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43407	From uSGB to kSGB
43410	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30387|s__GGB30387_SGB43410|t__SGB43410	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43410	From uSGB to kSGB
43412	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30389|s__GGB30389_SGB43412|t__SGB43412	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43412	From uSGB to kSGB
43417	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB43417|t__SGB43417	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43417	From uSGB to kSGB
43424	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30394|s__GGB30394_SGB43424|t__SGB43424	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43424	From uSGB to kSGB
43429	k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989|f__FGB9989|g__GGB30399|s__GGB30399_SGB43429|t__SGB43429	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43429	From uSGB to kSGB
43455	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30416|s__GGB30416_SGB43455|t__SGB43455	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43455	From uSGB to kSGB
43456	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30417|s__GGB30417_SGB43456|t__SGB43456	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43456	From uSGB to kSGB
43479	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30432|s__GGB30432_SGB43479|t__SGB43479	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43479	From uSGB to kSGB
43485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25337|s__GGB25337_SGB43485|t__SGB43485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43485	From uSGB to kSGB
43487	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30438|s__GGB30438_SGB43487|t__SGB43487	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43487	From uSGB to kSGB
43492	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30443|s__GGB30443_SGB43492|t__SGB43492	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43492	From uSGB to kSGB
43560	k__Bacteria|p__Firmicutes|c__CFGB4639|o__OFGB4639|f__FGB4639|g__GGB30476|s__GGB30476_SGB43560|t__SGB43560	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43560	From uSGB to kSGB
43566	k__Bacteria|p__Firmicutes|c__CFGB9996|o__OFGB9996|f__FGB9996|g__GGB30482|s__GGB30482_SGB43566|t__SGB43566	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43566	From uSGB to kSGB
43567	k__Bacteria|p__Firmicutes|c__CFGB9996|o__OFGB9996|f__FGB9996|g__GGB30483|s__GGB30483_SGB43567|t__SGB43567	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43567	From uSGB to kSGB
43583	k__Bacteria|p__Actinobacteria|c__CFGB8280|o__OFGB8280|f__FGB8280|g__GGB30498|s__GGB30498_SGB43583|t__SGB43583	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43583	From uSGB to kSGB
43683	k__Bacteria|p__Proteobacteria|c__CFGB10047|o__OFGB10047|f__FGB10047|g__GGB30585|s__GGB30585_SGB43683|t__SGB43683	k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes|t__SGB43683	From uSGB to kSGB
