ID	Old assigned taxonomy	New assigned taxonomy	Type of change
73341	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__GGB52473|s__GGB52473_SGB73341|t__SGB73341	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__Gammaproteobacteria_bacterium|t__SGB73341	From uSGB to kSGB
73354	k__Bacteria|p__Proteobacteria|c__CFGB49799|o__OFGB49799|f__FGB49799|g__GGB52486|s__GGB52486_SGB73354|t__SGB73354	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium|t__SGB73354	From uSGB to kSGB
73357	k__Bacteria|p__Proteobacteria|c__CFGB22187|o__OFGB22187|f__FGB22187|g__GGB52489|s__GGB52489_SGB73357|t__SGB73357	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobia_unclassified|o__Verrucomicrobia_unclassified|f__Verrucomicrobia_unclassified|g__Verrucomicrobia_unclassified|s__Verrucomicrobia_bacterium|t__SGB73357	From uSGB to kSGB
73358	k__Bacteria|p__Proteobacteria|c__CFGB49801|o__OFGB49801|f__FGB49801|g__GGB52490|s__GGB52490_SGB73358|t__SGB73358	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium|t__SGB73358	From uSGB to kSGB
73400	k__Bacteria|p__Proteobacteria|c__CFGB22223|o__OFGB22223|f__FGB22223|g__GGB52526|s__GGB52526_SGB73400|t__SGB73400	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__Betaproteobacteria_unclassified|s__Betaproteobacteria_bacterium|t__SGB73400	From uSGB to kSGB
73409	k__Bacteria|p__Proteobacteria|c__CFGB8456|o__OFGB8456|f__FGB8456|g__GGB52535|s__GGB52535_SGB73409|t__SGB73409	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteriaceae_unclassified|s__Mycobacteriaceae_bacterium|t__SGB73409	From uSGB to kSGB
73438	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB52560|s__GGB52560_SGB73438|t__SGB73438	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae|g__Celeribacter|s__Celeribacter_sp_HF31|t__SGB73438	From uSGB to kSGB
73439	k__Bacteria|p__Proteobacteria|c__CFGB32921|o__OFGB32921|f__FGB32921|g__GGB52561|s__GGB52561_SGB73439|t__SGB73439	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudooceanicola|s__Pseudooceanicola_sp_HF7|t__SGB73439	From uSGB to kSGB
73440	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB52562|s__GGB52562_SGB73440|t__SGB73440	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae|g__Phaeobacter|s__Phaeobacter_sp_HF9A|t__SGB73440	From uSGB to kSGB
73441	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivivens|s__Marivivens_SGB73441|t__SGB73441	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivivens|s__Marivivens_donghaensis|t__SGB73441	From uSGB to kSGB
73459	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB52580|s__GGB52580_SGB73459|t__SGB73459	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonadaceae_unclassified|s__Sphingomonadaceae_bacterium|t__SGB73459	From uSGB to kSGB
73460	k__Bacteria|p__Proteobacteria|c__CFGB7749|o__OFGB7749|f__FGB7749|g__GGB52581|s__GGB52581_SGB73460|t__SGB73460	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonadaceae_unclassified|s__Sphingomonadaceae_bacterium|t__SGB73460	From uSGB to kSGB
73461	k__Bacteria|p__Proteobacteria|c__CFGB7749|o__OFGB7749|f__FGB7749|g__GGB52582|s__GGB52582_SGB73461|t__SGB73461	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonadaceae_unclassified|s__Sphingomonadaceae_bacterium|t__SGB73461	From uSGB to kSGB
73463	k__Bacteria|p__Proteobacteria|c__CFGB21704|o__OFGB21704|f__FGB21704|g__GGB52584|s__GGB52584_SGB73463|t__SGB73463	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_bacterium|t__SGB73463	From uSGB to kSGB
73466	k__Bacteria|p__Proteobacteria|c__CFGB7868|o__OFGB7868|f__FGB7868|g__GGB52587|s__GGB52587_SGB73466|t__SGB73466	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_bacterium|t__SGB73466	From uSGB to kSGB
73467	k__Bacteria|p__Proteobacteria|c__CFGB7868|o__OFGB7868|f__FGB7868|g__GGB52588|s__GGB52588_SGB73467|t__SGB73467	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_bacterium|t__SGB73467	From uSGB to kSGB
73468	k__Bacteria|p__Proteobacteria|c__CFGB7868|o__OFGB7868|f__FGB7868|g__GGB52589|s__GGB52589_SGB73468|t__SGB73468	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_bacterium|t__SGB73468	From uSGB to kSGB
73469	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB52590|s__GGB52590_SGB73469|t__SGB73469	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_bacterium|t__SGB73469	From uSGB to kSGB
73485	k__Bacteria|p__Proteobacteria|c__CFGB32664|o__OFGB32664|f__FGB32664|g__GGB52605|s__GGB52605_SGB73485|t__SGB73485	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium|t__SGB73485	From uSGB to kSGB
73486	k__Bacteria|p__Proteobacteria|c__CFGB32664|o__OFGB32664|f__FGB32664|g__GGB52606|s__GGB52606_SGB73486|t__SGB73486	k__Bacteria|p__Acidobacteria|c__Acidobacteria_unclassified|o__Acidobacteria_unclassified|f__Acidobacteria_unclassified|g__Acidobacteria_unclassified|s__Acidobacteria_bacterium|t__SGB73486	From uSGB to kSGB
73487	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__GGB52607|s__GGB52607_SGB73487|t__SGB73487	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacterales_unclassified|g__Solirubrobacterales_unclassified|s__Solirubrobacterales_bacterium_70_9|t__SGB73487	From uSGB to kSGB
73488	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__GGB52608|s__GGB52608_SGB73488|t__SGB73488	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium|t__SGB73488	From uSGB to kSGB
73492	k__Bacteria|p__Proteobacteria|c__CFGB21761|o__OFGB21761|f__FGB21761|g__GGB52612|s__GGB52612_SGB73492|t__SGB73492	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_sp_S45|t__SGB73492	From uSGB to kSGB
73499	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_SGB73499|t__SGB73499	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium|t__SGB73499	From uSGB to kSGB
73524	k__Bacteria|p__Proteobacteria|c__CFGB21874|o__OFGB21874|f__FGB21874|g__GGB52642|s__GGB52642_SGB73524|t__SGB73524	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB73524	From uSGB to kSGB
73570	k__Bacteria|p__Proteobacteria|c__CFGB45082|o__OFGB45082|f__FGB45082|g__GGB52682|s__GGB52682_SGB73570|t__SGB73570	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobia_unclassified|o__Verrucomicrobia_unclassified|f__Verrucomicrobia_unclassified|g__Verrucomicrobia_unclassified|s__Verrucomicrobia_bacterium|t__SGB73570	From uSGB to kSGB
73653	k__Bacteria|p__Actinobacteria|c__CFGB17929|o__OFGB17929|f__FGB17929|g__GGB52747|s__GGB52747_SGB73653|t__SGB73653	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetia_unclassified|f__Actinomycetia_unclassified|g__Actinomycetia_unclassified|s__Actinomycetia_bacterium|t__SGB73653	From uSGB to kSGB
73654	k__Bacteria|p__Actinobacteria|c__CFGB44129|o__OFGB44129|f__FGB44129|g__GGB52748|s__GGB52748_SGB73654|t__SGB73654	k__Bacteria|p__Chlamydiae|c__Chlamydiae_unclassified|o__Chlamydiae_unclassified|f__Chlamydiae_unclassified|g__Chlamydiae_unclassified|s__Chlamydiae_bacterium|t__SGB73654	From uSGB to kSGB
73721	k__Bacteria|p__Actinobacteria|c__CFGB10284|o__OFGB10284|f__FGB10284|g__GGB52807|s__GGB52807_SGB73721|t__SGB73721	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Saccharopolyspora_sp_HNM0986|t__SGB73721	From uSGB to kSGB
73726	k__Bacteria|p__Actinobacteria|c__CFGB34818|o__OFGB34818|f__FGB34818|g__GGB52811|s__GGB52811_SGB73726|t__SGB73726	k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified|f__Candidatus_Melainabacteria_unclassified|g__Candidatus_Melainabacteria_unclassified|s__Candidatus_Melainabacteria_bacterium|t__SGB73726	From uSGB to kSGB
73734	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__GGB52819|s__GGB52819_SGB73734|t__SGB73734	k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified|f__Candidatus_Melainabacteria_unclassified|g__Candidatus_Melainabacteria_unclassified|s__Candidatus_Melainabacteria_bacterium|t__SGB73734	From uSGB to kSGB
73759	k__Bacteria|p__Proteobacteria|c__CFGB49875|o__OFGB49875|f__FGB49875|g__GGB52840|s__GGB52840_SGB73759|t__SGB73759	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcales_unclassified|g__Myxococcales_unclassified|s__Myxococcales_bacterium|t__SGB73759	From uSGB to kSGB
73808	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB73808	k__Bacteria|p__Firmicutes|c__CFGB34404|o__OFGB34404|f__FGB34404|g__GGB52884|s__GGB52884_SGB73808|t__SGB73808	From kSGB to uSGB
73831	k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__Kiritimatiellae_unclassified|s__Kiritimatiellae_bacterium|t__SGB73831	k__Bacteria|p__Firmicutes|c__CFGB49901|o__OFGB49901|f__FGB49901|g__GGB52905|s__GGB52905_SGB73831|t__SGB73831	From kSGB to uSGB
74117	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_SGB74117|t__SGB74117	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_hepatarius|t__SGB74117	From uSGB to kSGB
74141	k__Bacteria|p__Proteobacteria|c__CFGB8758|o__OFGB8758|f__FGB8758|g__GGB53156|s__GGB53156_SGB74141|t__SGB74141	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_sp_CT5|t__SGB74141	From uSGB to kSGB
74228	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_SGB74228|t__SGB74228	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_sp_2018MI35|t__SGB74228	From uSGB to kSGB
74267	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__GGB39731|s__GGB39731_SGB74267|t__SGB74267	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_bacterium_CG_4_10_14_0_2_um_filter_52_9|t__SGB74267	From uSGB to kSGB
74335	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB74335|t__SGB74335	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Extibacter|s__Extibacter_sp_GGCC_0201|t__SGB74335	From uSGB to kSGB
74606	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB74606	k__Bacteria|p__Firmicutes|c__CFGB52370|o__OFGB52370|f__FGB52370|g__GGB53497|s__GGB53497_SGB74606|t__SGB74606	From kSGB to uSGB
74695	k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_unclassified|o__Candidatus_Bathyarchaeota_unclassified|f__Candidatus_Bathyarchaeota_unclassified|g__Candidatus_Bathyarchaeota_unclassified|s__Candidatus_Bathyarchaeota_archaeon|t__SGB74695	k__Bacteria|p__Proteobacteria|c__CFGB18683|o__OFGB18683|f__FGB18683|g__GGB53583|s__GGB53583_SGB74695|t__SGB74695	From kSGB to uSGB
74700	k__Archaea|p__Candidatus_Bathyarchaeota|c__Candidatus_Bathyarchaeota_unclassified|o__Candidatus_Bathyarchaeota_unclassified|f__Candidatus_Bathyarchaeota_unclassified|g__Candidatus_Bathyarchaeota_unclassified|s__Candidatus_Bathyarchaeota_archaeon|t__SGB74700	k__Bacteria|p__Proteobacteria|c__CFGB52437|o__OFGB52437|f__FGB52437|g__GGB53588|s__GGB53588_SGB74700|t__SGB74700	From kSGB to uSGB
75022	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75022	k__Bacteria|p__Proteobacteria|c__CFGB52596|o__OFGB52596|f__FGB52596|g__GGB53851|s__GGB53851_SGB75022|t__SGB75022	From kSGB to uSGB
75138	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75138	k__Bacteria|p__Actinobacteria|c__CFGB52677|o__OFGB52677|f__FGB52677|g__GGB53963|s__GGB53963_SGB75138|t__SGB75138	From kSGB to uSGB
75142	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75142	k__Bacteria|p__Proteobacteria|c__CFGB34025|o__OFGB34025|f__FGB34025|g__GGB53967|s__GGB53967_SGB75142|t__SGB75142	From kSGB to uSGB
75143	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75143	k__Bacteria|p__Proteobacteria|c__CFGB34025|o__OFGB34025|f__FGB34025|g__GGB53967|s__GGB53967_SGB75143|t__SGB75143	From kSGB to uSGB
75370	k__Archaea|p__Euryarchaeota|c__Candidatus_Methanoliparia|o__Candidatus_Methanoliparales|f__Candidatus_Methanollivieraceae|g__Candidatus_Methanollivieraceae_unclassified|s__Candidatus_Methanolliviera_sp_GoM_oil|t__SGB75370	k__Bacteria|p__Firmicutes|c__CFGB10516|o__OFGB10516|f__FGB10516|g__GGB32105|s__GGB32105_SGB75370|t__SGB75370	From kSGB to uSGB
75371	k__Archaea|p__Euryarchaeota|c__Candidatus_Methanoliparia|o__Candidatus_Methanoliparales|f__Candidatus_Methanollivieraceae|g__Candidatus_Methanollivieraceae_unclassified|s__Candidatus_Methanolliviera_sp_GoM_asphalt|t__SGB75371	k__Bacteria|p__Firmicutes|c__CFGB10516|o__OFGB10516|f__FGB10516|g__GGB32105|s__GGB32105_SGB75371|t__SGB75371	From kSGB to uSGB
75382	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75382	k__Bacteria|p__Firmicutes|c__CFGB10638|o__OFGB10638|f__FGB10638|g__GGB32292|s__GGB32292_SGB75382|t__SGB75382	From kSGB to uSGB
75383	k__Archaea|p__Euryarchaeota|c__Euryarchaeota_unclassified|o__Euryarchaeota_unclassified|f__Euryarchaeota_unclassified|g__Euryarchaeota_unclassified|s__Euryarchaeota_archaeon|t__SGB75383	k__Bacteria|p__Proteobacteria|c__CFGB10638|o__OFGB10638|f__FGB10638|g__GGB32292|s__GGB32292_SGB75383|t__SGB75383	From kSGB to uSGB
75472	k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified|f__Candidatus_Melainabacteria_unclassified|g__Candidatus_Melainabacteria_unclassified|s__Candidatus_Melainabacteria_bacterium|t__SGB75472	k__Bacteria|p__Proteobacteria|c__CFGB33655|o__OFGB33655|f__FGB33655|g__GGB54254|s__GGB54254_SGB75472|t__SGB75472	From kSGB to uSGB
75473	k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Vampirovibrionales|f__Vampirovibrionales_unclassified|g__Vampirovibrio|s__Vampirovibrio_chlorellavorus|t__SGB75473	k__Bacteria|p__Proteobacteria|c__CFGB33655|o__OFGB33655|f__FGB33655|g__GGB54255|s__GGB54255_SGB75473|t__SGB75473	From kSGB to uSGB
75483	k__Bacteria|p__Candidatus_Shapirobacteria|c__Candidatus_Shapirobacteria_unclassified|o__Candidatus_Shapirobacteria_unclassified|f__Candidatus_Shapirobacteria_unclassified|g__Candidatus_Shapirobacteria_unclassified|s__Candidatus_Shapirobacteria_bacterium|t__SGB75483	k__Bacteria|p__Firmicutes|c__CFGB47278|o__OFGB47278|f__FGB47278|g__GGB54265|s__GGB54265_SGB75483|t__SGB75483	From kSGB to uSGB
75485	k__Bacteria|p__Candidatus_Shapirobacteria|c__Candidatus_Shapirobacteria_unclassified|o__Candidatus_Shapirobacteria_unclassified|f__Candidatus_Shapirobacteria_unclassified|g__Candidatus_Shapirobacteria_unclassified|s__Candidatus_Shapirobacteria_bacterium|t__SGB75485	k__Bacteria|p__Proteobacteria|c__CFGB23667|o__OFGB23667|f__FGB23667|g__GGB54267|s__GGB54267_SGB75485|t__SGB75485	From kSGB to uSGB
75513	k__Bacteria|p__Candidatus_Collierbacteria|c__Candidatus_Collierbacteria_unclassified|o__Candidatus_Collierbacteria_unclassified|f__Candidatus_Collierbacteria_unclassified|g__Candidatus_Collierbacteria_unclassified|s__Candidatus_Collierbacteria_bacterium|t__SGB75513	k__Bacteria|p__Firmicutes|c__CFGB12727|o__OFGB12727|f__FGB12727|g__GGB54295|s__GGB54295_SGB75513|t__SGB75513	From kSGB to uSGB
75515	k__Bacteria|p__Candidatus_Collierbacteria|c__Candidatus_Collierbacteria_unclassified|o__Candidatus_Collierbacteria_unclassified|f__Candidatus_Collierbacteria_unclassified|g__Candidatus_Collierbacteria_unclassified|s__Candidatus_Collierbacteria_bacterium|t__SGB75515	k__Bacteria|p__Firmicutes|c__CFGB12727|o__OFGB12727|f__FGB12727|g__GGB54297|s__GGB54297_SGB75515|t__SGB75515	From kSGB to uSGB
75516	k__Bacteria|p__Candidatus_Collierbacteria|c__Candidatus_Collierbacteria_unclassified|o__Candidatus_Collierbacteria_unclassified|f__Candidatus_Collierbacteria_unclassified|g__Candidatus_Collierbacteria_unclassified|s__Candidatus_Collierbacteria_bacterium|t__SGB75516	k__Bacteria|p__Firmicutes|c__CFGB12727|o__OFGB12727|f__FGB12727|g__GGB54298|s__GGB54298_SGB75516|t__SGB75516	From kSGB to uSGB
75595	k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium|t__SGB75595	k__Bacteria|p__Proteobacteria|c__CFGB11741|o__OFGB11741|f__FGB11741|g__GGB54376|s__GGB54376_SGB75595|t__SGB75595	From kSGB to uSGB
75598	k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium|t__SGB75598	k__Bacteria|p__Firmicutes|c__CFGB52904|o__OFGB52904|f__FGB52904|g__GGB54379|s__GGB54379_SGB75598|t__SGB75598	From kSGB to uSGB
75600	k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium|t__SGB75600	k__Bacteria|p__Firmicutes|c__CFGB52904|o__OFGB52904|f__FGB52904|g__GGB54381|s__GGB54381_SGB75600|t__SGB75600	From kSGB to uSGB
75601	k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium|t__SGB75601	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB54382|s__GGB54382_SGB75601|t__SGB75601	From kSGB to uSGB
75637	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75637	k__Bacteria|p__Proteobacteria|c__CFGB11732|o__OFGB11732|f__FGB11732|g__GGB54417|s__GGB54417_SGB75637|t__SGB75637	From kSGB to uSGB
75640	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75640	k__Bacteria|p__Proteobacteria|c__CFGB11732|o__OFGB11732|f__FGB11732|g__GGB54420|s__GGB54420_SGB75640|t__SGB75640	From kSGB to uSGB
75641	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75641	k__Bacteria|p__Proteobacteria|c__CFGB52914|o__OFGB52914|f__FGB52914|g__GGB54421|s__GGB54421_SGB75641|t__SGB75641	From kSGB to uSGB
75643	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75643	k__Bacteria|p__Actinobacteria|c__CFGB11730|o__OFGB11730|f__FGB11730|g__GGB54423|s__GGB54423_SGB75643|t__SGB75643	From kSGB to uSGB
75644	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75644	k__Bacteria|p__Actinobacteria|c__CFGB11730|o__OFGB11730|f__FGB11730|g__GGB54424|s__GGB54424_SGB75644|t__SGB75644	From kSGB to uSGB
75645	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75645	k__Bacteria|p__Actinobacteria|c__CFGB11730|o__OFGB11730|f__FGB11730|g__GGB54424|s__GGB54424_SGB75645|t__SGB75645	From kSGB to uSGB
75646	k__Bacteria|p__Candidatus_Adlerbacteria|c__Candidatus_Adlerbacteria_unclassified|o__Candidatus_Adlerbacteria_unclassified|f__Candidatus_Adlerbacteria_unclassified|g__Candidatus_Adlerbacteria_unclassified|s__Candidatus_Adlerbacteria_bacterium|t__SGB75646	k__Bacteria|p__Proteobacteria|c__CFGB52914|o__OFGB52914|f__FGB52914|g__GGB54425|s__GGB54425_SGB75646|t__SGB75646	From kSGB to uSGB
